ProdSKU,StyleSKU,LongDescrption,ShortDescription,SizeGridID,RecommendedSellingPrice,ActualSellingPrice,IsVPI,IsMarkDown,SeasonID,YearID,ProductCategoryID,ProductGroupID,ProductSourceID,SupplierStyle,SupplierID,BuyerID,CostPriceUSD,CostPrice,IsAllowZero,DefaultTemplate,MarkDownTemplate,IsFreeGift,IsConsignment,IsDiscontinue,CreatedOn,UpdatedOn,AvailableSize,ColorID
002,0385,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4230,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0395,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4230,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0405,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4230,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",112
002,0415,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4023,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0425,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4023,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",800
002,0435,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4023,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",500
002,0445,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4023,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",802
002,0455,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL4023,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",100
002,0465,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3226,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",200
002,0475,PIERRE CARDIN,PIERRE CARDIN,81,100,100,FALSE,FALSE,54,2019,Summer 2012,Shoes,Bought Out,PCL3226,10,Shamlee,0,50,No,BBB,BBB,14812,FALSE,FALSE,2019-06-20,2019-06-20,"3.0,4.0,5.0,6.0,7.0,8.0,9.0",553
